embedding,instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap
openl3,flute,irmas,irmas,0.4063926940639269,0.7355371900826446,0.5235294117647058,121.0,0.9027611044417768,0.9145470592955148,0.6000409441854421
openl3,guitar,irmas,irmas,0.7639593908629442,0.869942196531792,0.8135135135135134,346.0,0.9171668667466988,0.9650398493606586,0.885386440629291
openl3,organ,irmas,irmas,0.8095238095238095,0.8793103448275862,0.8429752066115702,174.0,0.9657863145258104,0.9867608086037408,0.8903798063834489
openl3,piano,irmas,irmas,0.8457142857142858,0.8705882352941177,0.8579710144927537,170.0,0.9705882352941176,0.9809924504561184,0.929192753705597
openl3,saxophone,irmas,irmas,0.3432343234323432,0.6933333333333334,0.4591611479028697,150.0,0.8529411764705882,0.8621899736147757,0.5140062010237485
openl3,trumpet,irmas,irmas,0.5841121495327103,0.8333333333333334,0.6868131868131868,150.0,0.9315726290516206,0.9502374670184698,0.7852302364769512
openl3,violin,irmas,irmas,0.4411764705882353,0.6293706293706294,0.5187319884726225,143.0,0.8997599039615847,0.8788184894553902,0.5334454336685256
openl3,voice,irmas,irmas,0.8516746411483254,0.9319371727748692,0.89,191.0,0.9735894357743096,0.99369598012246,0.9590982359741936
openl3,cello,openmic,openmic,0.775,0.8230088495575221,0.7982832618025751,226.0,0.8061855670103093,0.8937711415587523,0.863217627717783
openl3,clarinet,openmic,openmic,0.334448160535117,0.7299270072992701,0.4587155963302752,137.0,0.63125,0.7506929227554382,0.4190360869313412
openl3,flute,openmic,openmic,0.4668989547038327,0.7657142857142857,0.58008658008658,175.0,0.6548042704626335,0.7710446659283869,0.6083964879445379
openl3,guitar,openmic,openmic,0.9820143884892086,0.9545454545454546,0.9680851063829786,286.0,0.9587155963302753,0.9891142191142192,0.9942652774657728
openl3,organ,openmic,openmic,0.5629139072847682,0.7024793388429752,0.6249999999999999,121.0,0.7633410672853829,0.8209544121567582,0.5927354736117567
openl3,piano,openmic,openmic,0.9518900343642612,0.9719298245614036,0.9618055555555556,285.0,0.946987951807229,0.9794062078272604,0.9889907334066428
openl3,saxophone,openmic,openmic,0.7734138972809668,0.839344262295082,0.8050314465408805,305.0,0.8028616852146264,0.8957397287998381,0.8931162259081892
openl3,trumpet,openmic,openmic,0.7103064066852368,0.8018867924528302,0.7533234859675038,318.0,0.7872611464968153,0.8667057223277174,0.8253091147282152
openl3,violin,openmic,openmic,0.8813131313131313,0.8857868020304569,0.8835443037974683,394.0,0.8541996830427893,0.924468290175416,0.9434197321853954
openl3,voice,openmic,openmic,0.9237668161434978,0.9196428571428572,0.9217002237136463,224.0,0.9064171122994652,0.9682440476190476,0.9789969864456808
openl3,cello,irmas,openmic,0.6222222222222222,0.3716814159292035,0.4653739612188366,226.0,0.6020618556701031,0.6692008063689481,0.6032112284867989
openl3,clarinet,irmas,openmic,0.2727272727272727,0.0437956204379562,0.0754716981132075,137.0,0.7703125,0.6542787073181349,0.2831596918880938
openl3,flute,irmas,openmic,0.631578947368421,0.2057142857142857,0.3103448275862068,175.0,0.7153024911032029,0.7281210778885198,0.5201220459042508
openl3,guitar,irmas,openmic,0.9759036144578314,0.8496503496503497,0.908411214953271,286.0,0.8876146788990825,0.9644055944055944,0.9827054938394864
openl3,organ,irmas,openmic,0.3925233644859813,0.6942148760330579,0.5014925373134328,121.0,0.6125290023201856,0.7010130631831512,0.4879123053079716
openl3,piano,irmas,openmic,0.9911111111111112,0.7824561403508772,0.8745098039215686,285.0,0.8457831325301205,0.9629419703103914,0.9804984117686972
openl3,saxophone,irmas,openmic,0.6804123711340206,0.6491803278688525,0.6644295302013422,305.0,0.6820349761526232,0.7473891924711596,0.6981974488644549
openl3,trumpet,irmas,openmic,0.7222222222222222,0.0817610062893081,0.1468926553672316,318.0,0.6152866242038216,0.6908744427834566,0.5951399430864545
openl3,violin,irmas,openmic,0.7818696883852692,0.700507614213198,0.7389558232931727,394.0,0.6909667194928685,0.7691104971192357,0.8202058010680009
openl3,voice,irmas,openmic,0.9745222929936306,0.6830357142857143,0.8031496062992125,224.0,0.7994652406417112,0.959672619047619,0.9720333182285964
openl3,cello,openmic,irmas,0.1446208112874779,0.8723404255319149,0.2481089258698941,94.0,0.7016806722689075,0.8445536246007255,0.3328737521650819
openl3,clarinet,openmic,irmas,0.1169811320754717,0.9763779527559056,0.2089300758213985,127.0,0.4363745498199279,0.854814200856472,0.2810095012839684
openl3,flute,openmic,irmas,0.1386554621848739,0.8181818181818182,0.237125748502994,121.0,0.6176470588235294,0.7864505603252294,0.2506187548047674
openl3,guitar,openmic,irmas,0.3681257014590348,0.9479768786127168,0.530315278900566,346.0,0.6512605042016807,0.8828187948852689,0.6993292107369372
openl3,organ,openmic,irmas,0.0160427807486631,0.0172413793103448,0.0166204986149584,174.0,0.7869147659063626,0.2772526270376876,0.0670328806803403
openl3,piano,openmic,irmas,0.2170767004341534,0.8823529411764706,0.3484320557491289,170.0,0.6632653061224489,0.90334617804341,0.7365122059547247
openl3,saxophone,openmic,irmas,0.1496519721577726,0.86,0.2549407114624506,150.0,0.5474189675870348,0.7788126649076517,0.2818416824371142
openl3,trumpet,openmic,irmas,0.1353383458646616,0.96,0.2372322899505765,150.0,0.4441776710684273,0.889797713280563,0.5664929401044781
openl3,violin,openmic,irmas,0.2239467849223946,0.7062937062937062,0.3400673400673401,143.0,0.7647058823529411,0.824940653568362,0.3644597760122152
openl3,voice,openmic,irmas,0.3850931677018633,0.9738219895287958,0.5519287833827893,191.0,0.8187274909963985,0.9795793770520898,0.919123553894688
yamnet,cello,irmas,irmas,0.4514285714285714,0.8404255319148937,0.5873605947955389,94.0,0.933373349339736,0.959179253965676,0.7355691080116389
yamnet,clarinet,irmas,irmas,0.3931297709923664,0.8110236220472441,0.5295629820051414,127.0,0.89015606242497,0.9163021289005542,0.6942955420626999
yamnet,flute,irmas,irmas,0.4279279279279279,0.7851239669421488,0.5539358600583091,121.0,0.9081632653061223,0.9348738933911044,0.6995680231941311
yamnet,guitar,irmas,irmas,0.7254901960784313,0.8554913294797688,0.7851458885941646,346.0,0.9027611044417768,0.9659156594850236,0.8951939500430326
yamnet,organ,irmas,irmas,0.726457399103139,0.9310344827586208,0.8161209068010076,174.0,0.9561824729891956,0.9867415487966472,0.8808751399081098
yamnet,piano,irmas,irmas,0.7445652173913043,0.8058823529411765,0.7740112994350282,170.0,0.9519807923169268,0.9605379050015728,0.8415397405569818
yamnet,saxophone,irmas,irmas,0.3579881656804733,0.8066666666666666,0.4959016393442623,150.0,0.8523409363745498,0.9060378188214602,0.5903670429937821
yamnet,trumpet,irmas,irmas,0.5656108597285068,0.8333333333333334,0.6738544474393531,150.0,0.9273709483793516,0.9573658751099384,0.841748265771737
yamnet,violin,irmas,irmas,0.4133858267716535,0.7342657342657343,0.5289672544080605,143.0,0.8877551020408163,0.908112898263916,0.6696913762413758
yamnet,voice,irmas,irmas,0.8578199052132701,0.9476439790575916,0.9004975124378108,191.0,0.9759903961584634,0.9917721182003728,0.948828505437468
yamnet,cello,openmic,openmic,0.8025210084033614,0.8451327433628318,0.8232758620689655,226.0,0.8309278350515464,0.9110089862302252,0.8850402805232125
yamnet,clarinet,openmic,openmic,0.3521594684385382,0.7737226277372263,0.4840182648401827,137.0,0.646875,0.7652479284874694,0.4428642327183105
yamnet,flute,openmic,openmic,0.5075187969924813,0.7714285714285715,0.6122448979591837,175.0,0.6957295373665481,0.8149427833148765,0.7058115888954882
yamnet,guitar,openmic,openmic,0.9890510948905108,0.9475524475524476,0.967857142857143,286.0,0.9587155963302753,0.9908391608391608,0.9960174725730184
yamnet,organ,openmic,openmic,0.5782312925170068,0.7024793388429752,0.6343283582089552,121.0,0.7726218097447796,0.843881631564916,0.6506402426925816
yamnet,piano,openmic,openmic,0.9395973154362416,0.9824561403508772,0.9605488850771868,285.0,0.944578313253012,0.9814304993252364,0.9908678420890544
yamnet,saxophone,openmic,openmic,0.821875,0.8622950819672132,0.8416,305.0,0.8426073131955485,0.9175166970248938,0.9011254557420864
yamnet,trumpet,openmic,openmic,0.7291666666666666,0.7704402515723271,0.7492354740061162,318.0,0.7910828025477707,0.8796614278210982,0.8386534506730146
yamnet,violin,openmic,openmic,0.8877551020408163,0.883248730964467,0.8854961832061069,394.0,0.8573692551505546,0.9242005611600164,0.9449208884532746
yamnet,voice,openmic,openmic,0.944186046511628,0.90625,0.9248291571753988,224.0,0.9117647058823528,0.975654761904762,0.984659099560326
yamnet,cello,irmas,openmic,0.6950354609929078,0.4336283185840708,0.5340599455040872,226.0,0.6474226804123712,0.7233915331260463,0.6871177121770209
yamnet,clarinet,irmas,openmic,0.384,0.3503649635036496,0.366412213740458,137.0,0.740625,0.6609830070670866,0.3513652393293594
yamnet,flute,irmas,openmic,0.4420600858369098,0.5885714285714285,0.5049019607843136,175.0,0.6405693950177936,0.6835732742709487,0.4765009015665587
yamnet,guitar,irmas,openmic,0.9651162790697676,0.8706293706293706,0.9154411764705882,286.0,0.8944954128440367,0.9604662004662006,0.9778981269504736
yamnet,organ,irmas,openmic,0.4907975460122699,0.6611570247933884,0.5633802816901409,121.0,0.7122969837587007,0.7463343108504399,0.5594233020904744
yamnet,piano,irmas,openmic,0.9694323144104804,0.7789473684210526,0.8638132295719844,285.0,0.8313253012048193,0.9440755735492578,0.9754438007037556
yamnet,saxophone,irmas,openmic,0.7169811320754716,0.6229508196721312,0.6666666666666666,305.0,0.6979332273449921,0.7719287593604534,0.7540186075404687
yamnet,trumpet,irmas,openmic,0.7511737089201878,0.5031446540880503,0.6026365348399246,318.0,0.7312101910828025,0.7980822323677157,0.716303141370862
yamnet,violin,irmas,openmic,0.8444444444444444,0.6751269035532995,0.7503526093088858,394.0,0.7194928684627575,0.8236522521364775,0.8741843336490973
yamnet,voice,irmas,openmic,0.9637305699481864,0.8303571428571429,0.8920863309352518,224.0,0.8796791443850267,0.970029761904762,0.979889598357086
yamnet,cello,openmic,irmas,0.1426146010186757,0.8936170212765957,0.2459736456808199,94.0,0.6908763505402161,0.8893941854799415,0.6044057647821757
yamnet,clarinet,openmic,irmas,0.1671348314606741,0.937007874015748,0.2836710369487485,127.0,0.6392557022809123,0.8927465938102767,0.5797339061149503
yamnet,flute,openmic,irmas,0.1295641931684334,0.9090909090909092,0.2268041237113402,121.0,0.5498199279711885,0.8697477867822087,0.5319049001571879
yamnet,guitar,openmic,irmas,0.5081967213114754,0.8063583815028902,0.623463687150838,346.0,0.7977190876350541,0.8984629532317393,0.7181257348247613
yamnet,organ,openmic,irmas,0.2068965517241379,0.1379310344827586,0.1655172413793103,174.0,0.8547418967587035,0.6051855104619271,0.1630438439663982
yamnet,piano,openmic,irmas,0.1979166666666666,0.7823529411764706,0.3159144893111639,170.0,0.6542617046818727,0.818838471217364,0.527040394311347
yamnet,saxophone,openmic,irmas,0.2057692307692307,0.7133333333333334,0.3194029850746269,150.0,0.7262905162064826,0.8072427440633244,0.329186715394971
yamnet,trumpet,openmic,irmas,0.2591876208897485,0.8933333333333333,0.4017991004497751,150.0,0.7605042016806722,0.9113060686015833,0.6625223347871061
yamnet,violin,openmic,irmas,0.1918505942275042,0.7902097902097902,0.3087431693989071,143.0,0.6962785114045619,0.8219836630867491,0.3538559828443791
yamnet,voice,openmic,irmas,0.4276018099547511,0.9895287958115184,0.5971563981042654,191.0,0.8469387755102041,0.9852551246783212,0.8996889664847422
