instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
flute,irmas,irmas,0.31543624161073824,0.7768595041322314,0.4486873508353222,121.0,0.8613445378151261,0.8962636069432186,0.5674119338613974,openl3-klda
guitar,irmas,irmas,0.5450081833060556,0.9624277456647399,0.6959247648902821,346.0,0.8253301320528211,0.9588062708004905,0.8367474030791864,openl3-klda
organ,irmas,irmas,0.6746987951807228,0.9655172413793104,0.7943262411347517,174.0,0.9477791116446579,0.9875735724630982,0.8892430692769803,openl3-klda
piano,irmas,irmas,0.6390041493775933,0.9058823529411765,0.7493917274939172,170.0,0.9381752701080432,0.9733288770053475,0.8993343645851576,openl3-klda
saxophone,irmas,irmas,0.2747747747747748,0.8133333333333334,0.41077441077441085,150.0,0.7899159663865546,0.8839797713280564,0.501105677913363,openl3-klda
trumpet,irmas,irmas,0.5186721991701245,0.8333333333333334,0.6393861892583121,150.0,0.9153661464585834,0.9476121372031661,0.7340300092473439,openl3-klda
violin,irmas,irmas,0.27764127764127766,0.7902097902097902,0.4109090909090909,143.0,0.8055222088835534,0.8812704039230631,0.4954560221294453,openl3-klda
voice,irmas,irmas,0.6550522648083623,0.9842931937172775,0.7866108786610879,191.0,0.9387755102040817,0.9919957405271097,0.9577121420884507,openl3-klda
cello,irmas,openmic,0.696969696969697,0.6106194690265486,0.6509433962264151,113.0,0.6589861751152074,0.7226004084411164,0.7021340145649264,openl3-klda
clarinet,irmas,openmic,0.4411764705882353,0.2054794520547945,0.2803738317757009,73.0,0.7539936102236422,0.6775114155251142,0.41547096814222506,openl3-klda
flute,irmas,openmic,0.5316455696202531,0.5915492957746479,0.56,71.0,0.7295081967213115,0.781812260848327,0.5669853742438352,openl3-klda
guitar,irmas,openmic,0.9671052631578947,0.8121546961325967,0.8828828828828829,181.0,0.8458498023715415,0.9462093308778392,0.9802910846155997,openl3-klda
organ,irmas,openmic,0.5283018867924528,0.5490196078431373,0.5384615384615384,51.0,0.7391304347826086,0.7563025210084033,0.537449471965083,openl3-klda
