instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
saxophone,openmic,irmas,0.2074688796680498,0.6666666666666666,0.31645569620253167,150.0,0.7406962785114045,0.775839929639402,0.3314110223906747,yamnet
trumpet,openmic,irmas,0.26746506986027946,0.8933333333333333,0.41167434715821816,150.0,0.7701080432172869,0.9117678100263852,0.563493688341098,yamnet
violin,openmic,irmas,0.21482889733840305,0.7902097902097902,0.33781763826606875,143.0,0.734093637454982,0.8355426582609773,0.3331010020296178,yamnet
voice,openmic,irmas,0.38969072164948454,0.9895287958115183,0.5591715976331361,191.0,0.8211284513805522,0.9845736090158843,0.8998867338246809,yamnet
cello,irmas,irmas,0.3413654618473896,0.9042553191489362,0.4956268221574344,94.0,0.8961584633853541,0.9555316441990148,0.7308164288271126,yamnet-lda
clarinet,irmas,irmas,0.34824281150159747,0.8582677165354331,0.49545454545454554,127.0,0.8667466986794717,0.9313901551779713,0.6979269467137965,yamnet-lda
flute,irmas,irmas,0.36585365853658536,0.8677685950413223,0.5147058823529412,121.0,0.8811524609843937,0.9324293241327662,0.6646672149476129,yamnet-lda
guitar,irmas,irmas,0.5890688259109311,0.8410404624277457,0.6928571428571428,346.0,0.8451380552220888,0.9392559992993519,0.8398486400998189,yamnet-lda
organ,irmas,irmas,0.6454183266932271,0.9310344827586207,0.7623529411764706,174.0,0.93937575030012,0.985882561400265,0.8794594012718299,yamnet-lda
piano,irmas,irmas,0.5246478873239436,0.8764705882352941,0.6563876651982379,170.0,0.9063625450180072,0.9713235294117647,0.8689607286542442,yamnet-lda
saxophone,irmas,irmas,0.307909604519774,0.7266666666666667,0.43253968253968245,150.0,0.8283313325330132,0.8876517150395778,0.4692137005922717,yamnet-lda
trumpet,irmas,irmas,0.5333333333333333,0.8533333333333334,0.6564102564102564,150.0,0.9195678271308524,0.9570008795074758,0.8165987540848048,yamnet-lda
violin,irmas,irmas,0.28431372549019607,0.8111888111888111,0.42105263157894735,143.0,0.8085234093637454,0.8994715068254137,0.6053686116851602,yamnet-lda
voice,irmas,irmas,0.7222222222222222,0.9528795811518325,0.8216704288939052,191.0,0.9525810324129652,0.9899795900257343,0.9384920241184423,yamnet-lda
cello,irmas,openmic,0.7631578947368421,0.7631578947368421,0.7631578947368421,114.0,0.7522935779816514,0.824055330634278,0.8206004656880913,yamnet-lda
clarinet,irmas,openmic,0.3424657534246575,0.684931506849315,0.4566210045662101,73.0,0.6210191082802548,0.7124992894901382,0.40882948033104494,yamnet-lda
