instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
saxophone,A,B,0.3953488372093023,0.1382113821138211,0.2048192771084337,123.0,0.8588235294117647,0.7204133125075093,0.297809239268873,openl3
trumpet,A,B,0.5263157894736842,0.3809523809523809,0.4419889502762431,105.0,0.8919786096256684,0.835697074010327,0.4746806934934169,openl3
violin,A,B,0.3049327354260089,0.6732673267326733,0.419753086419753,101.0,0.7989304812834225,0.8431274782154473,0.4032916690480504,openl3
voice,A,B,0.6,0.6,0.6,10.0,0.9914438502673796,0.9870270270270268,0.7139529914529914,openl3
cello,B,B,0.84,0.9264705882352942,0.881118881118881,68.0,0.9818181818181818,0.9938428658660696,0.9423147585114524,openl3
clarinet,B,B,0.65,0.8478260869565217,0.7358490566037735,92.0,0.9401069518716576,0.965727990097478,0.8326069940744668,openl3
flute,B,B,0.6588235294117647,0.7887323943661971,0.717948717948718,71.0,0.9529411764705882,0.9670546426708396,0.8254878011528627,openl3
guitar-ac,B,B,0.8026315789473685,0.9682539682539684,0.8776978417266187,63.0,0.9818181818181818,0.9973605650211156,0.9587617242838402,openl3
guitar-el,B,B,0.75,0.8709677419354839,0.8059701492537312,62.0,0.972192513368984,0.9854598529357426,0.8674925799274252,openl3
organ,B,B,0.6714285714285714,0.9690721649484536,0.7932489451476792,97.0,0.9475935828877006,0.9919420318382008,0.9373644385292156,openl3
piano,B,B,0.9507042253521126,0.944055944055944,0.9473684210526316,143.0,0.983957219251337,0.996450519177792,0.9861254324376318,openl3
saxophone,B,B,0.5574712643678161,0.7886178861788617,0.6531986531986532,123.0,0.8898395721925134,0.9254775922143458,0.7038655769712768,openl3
trumpet,B,B,0.7520661157024794,0.8666666666666667,0.8053097345132745,105.0,0.9529411764705882,0.9694320137693632,0.8873897292217523,openl3
violin,B,B,0.5602836879432624,0.7821782178217822,0.6528925619834711,101.0,0.9101604278074866,0.947004772419688,0.7560352362972549,openl3
voice,B,B,1.0,0.6,0.7499999999999999,10.0,0.9957219251336898,0.9991351351351352,0.9555555555555556,openl3
cello,B,A,0.2903225806451613,0.3,0.2950819672131147,30.0,0.9432717678100264,0.8885989010989012,0.3349473521964085,openl3
clarinet,B,A,0.2467532467532467,0.5428571428571428,0.3392857142857142,35.0,0.9023746701846964,0.8326812882829481,0.2596328883217482,openl3
flute,B,A,0.2692307692307692,0.3181818181818182,0.2916666666666667,44.0,0.9102902374670184,0.7764833206009676,0.2647038828232467,openl3
guitar-ac,B,A,0.7904761904761904,0.8469387755102041,0.8177339901477833,98.0,0.9511873350923484,0.9694650587507728,0.8627342712724477,openl3
guitar-el,B,A,0.6293103448275862,0.5615384615384615,0.5934959349593496,130.0,0.8680738786279684,0.8517393434590885,0.6347731855276724,openl3
organ,B,A,0.2935323383084577,0.7972972972972973,0.4290909090909091,74.0,0.7928759894459103,0.8904101469890944,0.5687072415584988,openl3
piano,B,A,0.6666666666666666,0.4615384615384615,0.5454545454545455,39.0,0.9604221635883904,0.9585963410720016,0.6780747623160864,openl3
saxophone,B,A,0.0884353741496598,0.3714285714285714,0.1428571428571428,35.0,0.7941952506596306,0.7281169729302509,0.0903661812829736,openl3
trumpet,B,A,0.4418604651162791,0.4634146341463415,0.4523809523809523,41.0,0.9393139841688656,0.8683879307412321,0.5345352557932412,openl3
violin,B,A,0.2407407407407407,0.5652173913043478,0.3376623376623376,46.0,0.8654353562005277,0.8337200781631656,0.3340209962370417,openl3
voice,B,A,0.9366197183098592,0.7150537634408602,0.8109756097560975,186.0,0.9182058047493404,0.9653639371381306,0.929072110721548,openl3
cello,A,A,0.8076923076923077,0.7,0.75,30.0,0.9815303430079155,0.9579212454212453,0.8001916769936668,openl3-lda
clarinet,A,A,0.7073170731707317,0.8285714285714286,0.7631578947368421,35.0,0.9762532981530343,0.9820193637621023,0.8617852356944045,openl3-lda
flute,A,A,0.6415094339622641,0.7727272727272727,0.7010309278350515,44.0,0.9617414248021108,0.9588107970460913,0.7269249489747217,openl3-lda
