instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
clarinet,openmic,openmic,0.3475177304964539,0.6712328767123288,0.4579439252336449,73.0,0.6293929712460063,0.7163812785388128,0.4172074531817688,vggish-mklda
flute,openmic,openmic,0.4262295081967213,0.7323943661971831,0.538860103626943,71.0,0.6352459016393442,0.7757876740210046,0.598482748411952,vggish-mklda
guitar,openmic,openmic,0.9887640449438202,0.9723756906077348,0.98050139275766,181.0,0.9723320158102768,0.9927102516881524,0.997545242784656,vggish-mklda
organ,openmic,openmic,0.6,0.3529411764705882,0.4444444444444445,51.0,0.7554347826086957,0.813062066932036,0.5981378786054281,vggish-mklda
piano,openmic,openmic,0.9621621621621622,0.967391304347826,0.964769647696477,184.0,0.9477911646586346,0.9766722408026756,0.9908327369783272,vggish-mklda
saxophone,openmic,openmic,0.8309859154929577,0.8388625592417062,0.8349056603773585,211.0,0.8172323759791122,0.9004188250854183,0.9149451727811392,vggish-mklda
trumpet,openmic,openmic,0.7445652173913043,0.7696629213483146,0.7569060773480663,178.0,0.7760814249363868,0.8640188136921871,0.8328639739645581,vggish-mklda
violin,openmic,openmic,0.9032258064516128,0.8412017167381974,0.8711111111111112,233.0,0.8304093567251462,0.9145962121510416,0.9522089341967516,vggish-mklda
voice,openmic,openmic,0.9469026548672568,0.9224137931034484,0.9344978165938864,116.0,0.9206349206349206,0.9678790741615494,0.9787049399902564,vggish-mklda
cello,openmic,irmas,0.1927374301675977,0.7340425531914894,0.3053097345132743,94.0,0.8115246098439376,0.8459950733582372,0.3635121202767021,vggish-mklda
clarinet,openmic,irmas,0.2619047619047619,0.7795275590551181,0.3920792079207921,127.0,0.8157262905162065,0.8728952740556554,0.507672107429962,vggish-mklda
flute,openmic,irmas,0.2678062678062678,0.7768595041322314,0.3983050847457627,121.0,0.82953181272509,0.8666666666666667,0.4865990553413307,vggish-mklda
guitar,openmic,irmas,0.5286343612334802,0.6936416184971098,0.6000000000000001,346.0,0.8079231692677071,0.8660010509721492,0.6505007689557755,vggish-mklda
organ,openmic,irmas,0.0757575757575757,0.028735632183908,0.0416666666666666,174.0,0.8619447779111644,0.4895765924008505,0.101176108760513,vggish-mklda
piano,openmic,irmas,0.4246575342465753,0.7294117647058823,0.5367965367965367,170.0,0.8715486194477791,0.860490720352312,0.6707409233612559,vggish-mklda
