instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
voice,irmas,irmas,0.5942492012779552,0.9738219895287958,0.738095238095238,191.0,0.9207683073229291,0.9883609903274471,0.9313035551395858,openl3-klda
cello,irmas,openmic,0.7,0.49557522123893805,0.5803108808290155,113.0,0.6267281105990783,0.6707794417971409,0.6603996081577073,openl3-klda
clarinet,irmas,openmic,0.5909090909090909,0.1780821917808219,0.2736842105263158,73.0,0.7795527156549521,0.6771689497716895,0.43295139765109725,openl3-klda
flute,irmas,openmic,0.6206896551724138,0.2535211267605634,0.36,71.0,0.7377049180327869,0.7586094602295856,0.5790957398798339,openl3-klda
guitar,irmas,openmic,0.936046511627907,0.8895027624309392,0.9121813031161473,181.0,0.8774703557312253,0.9561080417434009,0.9827481664993639,openl3-klda
organ,irmas,openmic,0.5272727272727272,0.5686274509803921,0.5471698113207548,51.0,0.7391304347826086,0.7188559634380068,0.4619601602187005,openl3-klda
piano,irmas,openmic,0.9130434782608695,0.9130434782608695,0.9130434782608695,184.0,0.8714859437751004,0.9521739130434782,0.9845437205944433,openl3-klda
saxophone,irmas,openmic,0.8148148148148148,0.6255924170616114,0.7077747989276141,211.0,0.7154046997389034,0.8071200264521106,0.822889204738489,openl3-klda
trumpet,irmas,openmic,0.7547169811320755,0.2247191011235955,0.3463203463203463,178.0,0.6157760814249363,0.7289260517376536,0.6949759286294795,openl3-klda
violin,irmas,openmic,0.8177339901477833,0.7124463519313304,0.7614678899082569,233.0,0.695906432748538,0.8015119896050714,0.8915417640444911,openl3-klda
voice,irmas,openmic,0.9519230769230769,0.853448275862069,0.9,116.0,0.8835978835978836,0.9600850259801605,0.9757246010528522,openl3-klda
cello,openmic,openmic,0.8198198198198198,0.8053097345132744,0.8125,113.0,0.8064516129032258,0.9007828454731109,0.9012175957967482,openl3-klda
clarinet,openmic,openmic,0.3524590163934426,0.589041095890411,0.441025641025641,73.0,0.6517571884984026,0.709189497716895,0.4190562268807845,openl3-klda
flute,openmic,openmic,0.4789915966386555,0.8028169014084507,0.6000000000000001,71.0,0.6885245901639344,0.782300740861353,0.5485508916071709,openl3-klda
guitar,openmic,openmic,0.9887640449438202,0.9723756906077348,0.9805013927576601,181.0,0.9723320158102767,0.9969306322897483,0.9988419632920311,openl3-klda
organ,openmic,openmic,0.5675675675675675,0.4117647058823529,0.47727272727272724,51.0,0.75,0.8011204481792717,0.6011654307408424,openl3-klda
piano,openmic,openmic,0.9572192513368984,0.9728260869565217,0.9649595687331537,184.0,0.9477911646586346,0.9777591973244146,0.9915205528569979,openl3-klda
saxophone,openmic,openmic,0.8364485981308412,0.8483412322274881,0.8423529411764706,211.0,0.825065274151436,0.9000330651383226,0.9158862742620386,openl3-klda
trumpet,openmic,openmic,0.7248677248677249,0.7696629213483146,0.7465940054495913,178.0,0.7633587786259542,0.8408675202508492,0.7930874442701523,openl3-klda
violin,openmic,openmic,0.8873873873873874,0.8454935622317596,0.865934065934066,233.0,0.8216374269005848,0.908690002756231,0.9462872698331612,openl3-klda
voice,openmic,openmic,0.925,0.9568965517241379,0.9406779661016949,116.0,0.9259259259259259,0.9679971658006614,0.979736806425557,openl3-klda
cello,openmic,irmas,0.16589861751152074,0.7659574468085106,0.27272727272727276,94.0,0.7695078031212484,0.8544272102214282,0.35969308852532383,openl3-klda
clarinet,openmic,irmas,0.26501766784452296,0.5905511811023622,0.3658536585365853,127.0,0.843937575030012,0.8436401590152108,0.29800589765648566,openl3-klda
flute,openmic,irmas,0.2222222222222222,0.24793388429752067,0.234375,121.0,0.8823529411764706,0.7411752119607371,0.20143637729281388,openl3-klda
guitar,openmic,irmas,0.39300134589502017,0.8439306358381503,0.5362718089990817,346.0,0.6968787515006002,0.8523033806270801,0.6206914181407089,openl3-klda
organ,openmic,irmas,0.0,0.0,0.0,174.0,0.879951980792317,0.34192320729715575,0.07388269367919577,openl3-klda
piano,openmic,irmas,0.2572992700729927,0.8294117647058824,0.39275766016713093,170.0,0.7382953181272509,0.8737417426863794,0.6144500253558797,openl3-klda
saxophone,openmic,irmas,0.1772428884026258,0.54,0.26688632619439867,150.0,0.7328931572629052,0.7421020228671944,0.25598818499087034,openl3-klda
trumpet,openmic,irmas,0.36363636363636365,0.5866666666666667,0.4489795918367347,150.0,0.8703481392557023,0.8371152154793314,0.4197308924650375,openl3-klda
violin,openmic,irmas,0.21188118811881188,0.7482517482517482,0.3302469135802469,143.0,0.7394957983193278,0.8036861365817374,0.33580278289080684,openl3-klda
voice,openmic,irmas,0.5912162162162162,0.9162303664921466,0.7186858316221766,191.0,0.9177671068427371,0.9685402431449107,0.8646991758364297,openl3-klda
cello,irmas,irmas,0.4057971014492754,0.8936170212765957,0.5581395348837209,94.0,0.9201680672268907,0.9692287910779059,0.7432288505573496,openl3-mklda
clarinet,irmas,irmas,0.41784037558685444,0.7007874015748031,0.5235294117647058,127.0,0.9027611044417767,0.8970289532521886,0.6487026022535833,openl3-mklda
flute,irmas,irmas,0.36666666666666664,0.7272727272727273,0.4875346260387811,121.0,0.8889555822328932,0.9056299981277915,0.6192006664953372,openl3-mklda
guitar,irmas,irmas,0.6015180265654649,0.9161849710982659,0.7262313860252005,346.0,0.8565426170468188,0.9522376948677526,0.8368445521523378,openl3-mklda
organ,irmas,irmas,0.6639676113360324,0.9425287356321839,0.7790973871733966,174.0,0.9441776710684273,0.9857092231364211,0.8765683849991153,openl3-mklda
piano,irmas,irmas,0.6220472440944882,0.9294117647058824,0.7452830188679246,170.0,0.9351740696278511,0.9799779804970117,0.9180174302331857,openl3-mklda
saxophone,irmas,irmas,0.34269662921348315,0.8133333333333334,0.48221343873517786,150.0,0.8427370948379351,0.8954353562005277,0.5345677200656481,openl3-mklda
trumpet,irmas,irmas,0.4883720930232558,0.84,0.6176470588235294,150.0,0.9063625450180072,0.9461301671064205,0.7503116764000685,openl3-mklda
violin,irmas,irmas,0.2657894736842105,0.7062937062937062,0.3862332695984703,143.0,0.8073229291716687,0.8705719756277865,0.5232918588449389,openl3-mklda
voice,irmas,irmas,0.5955414012738853,0.9790575916230366,0.7405940594059406,191.0,0.9213685474189676,0.9928014908155116,0.9606410057331997,openl3-mklda
cello,irmas,openmic,0.6767676767676768,0.5929203539823009,0.6320754716981133,113.0,0.6405529953917051,0.7135806671204901,0.7116985065724282,openl3-mklda
clarinet,irmas,openmic,0.5172413793103449,0.2054794520547945,0.2941176470588235,73.0,0.7699680511182109,0.6937214611872147,0.43554081892316443,openl3-mklda
flute,irmas,openmic,0.7307692307692307,0.2676056338028169,0.3917525773195876,71.0,0.7581967213114754,0.7319872995196613,0.5638499820719411,openl3-mklda
guitar,irmas,openmic,0.9440993788819876,0.8397790055248618,0.8888888888888888,181.0,0.849802371541502,0.9398403928790668,0.9769221639914422,openl3-mklda
organ,irmas,openmic,0.4166666666666667,0.5882352941176471,0.48780487804878053,51.0,0.657608695652174,0.7293233082706767,0.4655630940819164,openl3-mklda
piano,irmas,openmic,0.9647058823529412,0.8913043478260869,0.9265536723163841,184.0,0.8955823293172691,0.9454849498327759,0.9829044169028455,openl3-mklda
