instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
guitar,openmic,openmic,0.9821428571428571,0.9615384615384616,0.9717314487632509,286.0,0.963302752293578,0.9931235431235431,0.9968476937375464,vggish-klda
organ,openmic,openmic,0.5916666666666667,0.5867768595041323,0.5892116182572613,121.0,0.7703016241299304,0.8340975739802718,0.6222389330535377,vggish-klda
piano,openmic,openmic,0.9452054794520548,0.968421052631579,0.9566724436741767,285.0,0.9397590361445783,0.9798110661268555,0.9902989495059747,vggish-klda
saxophone,openmic,openmic,0.7932098765432098,0.8426229508196721,0.8171701112877583,305.0,0.8171701112877583,0.9133070228698643,0.9031843587954557,vggish-klda
trumpet,openmic,openmic,0.7178770949720671,0.8081761006289309,0.7603550295857988,318.0,0.7936305732484077,0.8677696524046166,0.8170750063937311,vggish-klda
violin,openmic,openmic,0.8851174934725848,0.8604060913705583,0.8725868725868725,394.0,0.8431061806656102,0.9207629206022833,0.9410035425191883,vggish-klda
voice,openmic,openmic,0.9476190476190476,0.8883928571428571,0.9170506912442397,224.0,0.9037433155080213,0.9698511904761904,0.9793669390887451,vggish-klda
cello,irmas,openmic,0.6423611111111112,0.8185840707964602,0.7198443579766537,226.0,0.7030927835051546,0.7834762702019339,0.7392381887711128,vggish-klda
clarinet,irmas,openmic,0.3013698630136986,0.6423357664233577,0.41025641025641024,137.0,0.6046875,0.6898753464613777,0.3700596448929142,vggish-klda
flute,irmas,openmic,0.4078549848942598,0.7714285714285715,0.5335968379446641,175.0,0.5800711743772242,0.7275304540420819,0.5957233446847078,vggish-klda
guitar,irmas,openmic,0.9851301115241635,0.9265734265734266,0.9549549549549549,286.0,0.9426605504587156,0.9848484848484849,0.9924944763993071,vggish-klda
organ,irmas,openmic,0.3875,0.512396694214876,0.44128113879003555,121.0,0.6357308584686775,0.6649160223940282,0.388223975638907,vggish-klda
piano,irmas,openmic,0.9460431654676259,0.9228070175438596,0.9342806394316162,285.0,0.9108433734939759,0.9670175438596492,0.9857237364500369,vggish-klda
saxophone,irmas,openmic,0.7018072289156626,0.7639344262295082,0.7315541601255886,305.0,0.7281399046104928,0.8020036429872495,0.7849282343734774,vggish-klda
trumpet,irmas,openmic,0.6053333333333333,0.7138364779874213,0.6551226551226551,318.0,0.6955414012738853,0.7858537702180384,0.702044070274161,vggish-klda
violin,irmas,openmic,0.830379746835443,0.8324873096446701,0.8314321926489227,394.0,0.7892234548335975,0.850157424661055,0.9014864102014846,vggish-klda
voice,irmas,openmic,0.96875,0.6919642857142857,0.8072916666666667,224.0,0.8021390374331551,0.9574107142857143,0.9724893156230469,vggish-klda
cello,openmic,irmas,0.24253731343283583,0.6914893617021277,0.35911602209944754,94.0,0.8607442977190877,0.851537545341346,0.4448678560832848,vggish-klda
clarinet,openmic,irmas,0.388646288209607,0.7007874015748031,0.5,127.0,0.8931572629051621,0.8801911456974311,0.5561829982361185,vggish-klda
flute,openmic,irmas,0.26973684210526316,0.6776859504132231,0.3858823529411765,121.0,0.8433373349339736,0.8392254406376207,0.5131482770960079,vggish-klda
guitar,openmic,irmas,0.49141630901287553,0.661849710982659,0.5640394088669951,346.0,0.787515006002401,0.8412243825538622,0.641931768030878,vggish-klda
organ,openmic,irmas,0.14285714285714285,0.04597701149425287,0.06956521739130435,174.0,0.8715486194477791,0.5685533573695726,0.12518275436837137,vggish-klda
piano,openmic,irmas,0.44485294117647056,0.711764705882353,0.5475113122171945,170.0,0.879951980792317,0.8594447939603647,0.664497362435267,vggish-klda
saxophone,openmic,irmas,0.27414330218068533,0.5866666666666667,0.3736730360934182,150.0,0.8229291716686674,0.8156640281442392,0.34981242921419087,vggish-klda
trumpet,openmic,irmas,0.3875968992248062,0.6666666666666666,0.4901960784313725,150.0,0.8751500600240096,0.8582453825857519,0.5583232109157367,vggish-klda
violin,openmic,irmas,0.3253968253968254,0.5734265734265734,0.4151898734177215,143.0,0.8613445378151261,0.8047697542116452,0.3946665980944294,vggish-klda
voice,openmic,irmas,0.5474006116207951,0.93717277486911,0.6911196911196912,191.0,0.9039615846338536,0.9733356997071613,0.8807043569123584,vggish-klda
