instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
organ,irmas,openmic,0.5454545454545454,0.7058823529411765,0.6153846153846153,51.0,0.7554347826086957,0.7987616099071208,0.6466109332792488,yamnet-k
piano,irmas,openmic,0.9695121951219512,0.8641304347826086,0.9137931034482758,184.0,0.8795180722891566,0.9377090301003345,0.9782058717073479,yamnet-k
saxophone,irmas,openmic,0.7725118483412322,0.7725118483412322,0.7725118483412322,211.0,0.7493472584856397,0.8162404937727322,0.8344104148068348,yamnet-k
trumpet,irmas,openmic,0.7368421052631579,0.550561797752809,0.6302250803858521,178.0,0.7073791348600509,0.7927096942775019,0.7370215535818843,yamnet-k
violin,irmas,openmic,0.914572864321608,0.7811158798283262,0.8425925925925926,233.0,0.8011695906432749,0.868882151435209,0.9297293292718364,yamnet-k
voice,irmas,openmic,0.941747572815534,0.8362068965517241,0.8858447488584474,116.0,0.8677248677248677,0.9383561643835616,0.9627479739171658,yamnet-k
cello,openmic,openmic,0.8482142857142857,0.8407079646017699,0.8444444444444443,113.0,0.8387096774193549,0.9219707283866576,0.9182277697272289,yamnet-k
clarinet,openmic,openmic,0.3375796178343949,0.726027397260274,0.4608695652173913,73.0,0.6038338658146964,0.7289954337899544,0.4731689491064366,yamnet-k
flute,openmic,openmic,0.4745762711864407,0.7887323943661971,0.5925925925925927,71.0,0.6844262295081968,0.8068875681836686,0.6869403530789411,yamnet-k
guitar,openmic,openmic,1.0,0.9447513812154696,0.9715909090909092,181.0,0.9604743083003953,0.9942449355432781,0.9979620096959063,yamnet-k
organ,openmic,openmic,0.5576923076923077,0.5686274509803921,0.5631067961165048,51.0,0.7554347826086957,0.8192540173964323,0.6068049794158676,yamnet-k
piano,openmic,openmic,0.9468085106382979,0.967391304347826,0.956989247311828,184.0,0.9357429718875502,0.979180602006689,0.992135654664523,yamnet-k
saxophone,openmic,openmic,0.8592233009708737,0.8388625592417062,0.8489208633093525,211.0,0.835509138381201,0.9080513611815276,0.9218311350542244,yamnet-k
trumpet,openmic,openmic,0.7570621468926554,0.7528089887640449,0.7549295774647887,178.0,0.7786259541984732,0.8670760386725895,0.8408860372427638,yamnet-k
violin,openmic,openmic,0.90625,0.871244635193133,0.8884026258205688,233.0,0.8508771929824561,0.9201874237114619,0.9541028001012432,yamnet-k
voice,openmic,openmic,0.9401709401709402,0.9482758620689655,0.944206008583691,116.0,0.9312169312169312,0.9744922059518186,0.9785087698486421,yamnet-k
cello,openmic,irmas,0.20887728459530025,0.851063829787234,0.3354297693920335,94.0,0.8097238895558223,0.8923921282009637,0.5556407120040617,yamnet-k
clarinet,openmic,irmas,0.2326086956521739,0.84251968503937,0.36456558773424186,127.0,0.776110444177671,0.8794185814492487,0.5464257169803196,yamnet-k
flute,openmic,irmas,0.21710526315789475,0.8181818181818182,0.3431542461005199,121.0,0.7725090036014406,0.868993554253925,0.5348766592789019,yamnet-k
guitar,openmic,irmas,0.525096525096525,0.7861271676300579,0.6296296296296297,346.0,0.8079231692677071,0.8862541600980908,0.6932339217407121,yamnet-k
organ,openmic,irmas,0.1431244153414406,0.8793103448275862,0.246178600160901,174.0,0.4375750300120048,0.7123047055560691,0.192434589380758,yamnet-k
piano,openmic,irmas,0.19148936170212766,0.9,0.3157894736842105,170.0,0.6020408163265306,0.8866978609625668,0.693186665065675,yamnet-k
saxophone,openmic,irmas,0.25906735751295334,0.6666666666666666,0.3731343283582089,150.0,0.7983193277310925,0.8116358839050131,0.38551145709205537,yamnet-k
trumpet,openmic,irmas,0.2953020134228188,0.88,0.44221105527638194,150.0,0.8001200480192077,0.9159322779243623,0.6674445916569909,yamnet-k
violin,openmic,irmas,0.22981366459627328,0.7762237762237763,0.354632587859425,143.0,0.7575030012004802,0.8368925886982354,0.4250287213461615,yamnet-k
voice,openmic,irmas,0.43333333333333335,0.9528795811518325,0.5957446808510639,191.0,0.8517406962785115,0.9693672907977637,0.8563870669995313,yamnet-k
cello,irmas,irmas,0.3333333333333333,0.8829787234042553,0.48396501457725943,94.0,0.8937575030012005,0.9481958204753398,0.7017524226420789,yamnet-klda
